object_id,content_id,content_id_y,account_id,account_id_y,time_delta,speed_category
https://www.facebook.com/coord_url_009/,76,79,Account13,Account06,45,Very Fast (0-60s)
https://www.facebook.com/coord_url_009/,76,80,Account13,Account10,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_009/,77,78,Account17,Account02,15,Very Fast (0-60s)
https://www.facebook.com/coord_url_009/,77,79,Account17,Account06,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_009/,77,80,Account17,Account10,45,Very Fast (0-60s)
https://www.facebook.com/coord_url_009/,78,79,Account02,Account06,15,Very Fast (0-60s)
https://www.facebook.com/coord_url_009/,78,80,Account02,Account10,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_009/,79,80,Account06,Account10,15,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,81,82,Account03,Account07,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,81,83,Account03,Account11,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,81,84,Account03,Account15,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,81,85,Account03,Account19,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,81,86,Account03,Account04,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,81,87,Account03,Account08,72,Fast (1-5min)
https://www.facebook.com/coord_url_010/,81,88,Account03,Account12,84,Fast (1-5min)
https://www.facebook.com/coord_url_010/,81,89,Account03,Account16,96,Fast (1-5min)
https://www.facebook.com/coord_url_010/,81,90,Account03,Account20,108,Fast (1-5min)
https://www.facebook.com/coord_url_010/,82,83,Account07,Account11,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,82,84,Account07,Account15,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,82,85,Account07,Account19,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,82,86,Account07,Account04,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,82,87,Account07,Account08,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,82,88,Account07,Account12,72,Fast (1-5min)
https://www.facebook.com/coord_url_010/,82,89,Account07,Account16,84,Fast (1-5min)
https://www.facebook.com/coord_url_010/,82,90,Account07,Account20,96,Fast (1-5min)
https://www.facebook.com/coord_url_010/,83,84,Account11,Account15,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,83,85,Account11,Account19,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,83,86,Account11,Account04,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,83,87,Account11,Account08,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,83,88,Account11,Account12,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,83,89,Account11,Account16,72,Fast (1-5min)
https://www.facebook.com/coord_url_010/,83,90,Account11,Account20,84,Fast (1-5min)
https://www.facebook.com/coord_url_010/,84,85,Account15,Account19,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,84,86,Account15,Account04,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,84,87,Account15,Account08,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,84,88,Account15,Account12,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,84,89,Account15,Account16,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,84,90,Account15,Account20,72,Fast (1-5min)
https://www.facebook.com/coord_url_010/,85,86,Account19,Account04,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,85,87,Account19,Account08,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,85,88,Account19,Account12,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,85,89,Account19,Account16,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,85,90,Account19,Account20,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,86,87,Account04,Account08,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,86,88,Account04,Account12,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,86,89,Account04,Account16,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,86,90,Account04,Account20,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,87,88,Account08,Account12,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,87,89,Account08,Account16,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,87,90,Account08,Account20,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,88,89,Account12,Account16,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,88,90,Account12,Account20,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_010/,89,90,Account16,Account20,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,91,92,Account01,Account06,18,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,91,93,Account01,Account11,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,91,94,Account01,Account16,54,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,91,95,Account01,Account02,72,Fast (1-5min)
https://www.facebook.com/coord_url_011/,91,96,Account01,Account07,90,Fast (1-5min)
https://www.facebook.com/coord_url_011/,91,97,Account01,Account12,108,Fast (1-5min)
https://www.facebook.com/coord_url_011/,91,98,Account01,Account17,126,Fast (1-5min)
https://www.facebook.com/coord_url_011/,92,93,Account06,Account11,18,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,92,94,Account06,Account16,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,92,95,Account06,Account02,54,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,92,96,Account06,Account07,72,Fast (1-5min)
https://www.facebook.com/coord_url_011/,92,97,Account06,Account12,90,Fast (1-5min)
https://www.facebook.com/coord_url_011/,92,98,Account06,Account17,108,Fast (1-5min)
https://www.facebook.com/coord_url_011/,93,94,Account11,Account16,18,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,93,95,Account11,Account02,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,93,96,Account11,Account07,54,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,93,97,Account11,Account12,72,Fast (1-5min)
https://www.facebook.com/coord_url_011/,93,98,Account11,Account17,90,Fast (1-5min)
https://www.facebook.com/coord_url_011/,94,95,Account16,Account02,18,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,94,96,Account16,Account07,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,94,97,Account16,Account12,54,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,94,98,Account16,Account17,72,Fast (1-5min)
https://www.facebook.com/coord_url_011/,95,96,Account02,Account07,18,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,95,97,Account02,Account12,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,95,98,Account02,Account17,54,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,96,97,Account07,Account12,18,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,96,98,Account07,Account17,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_011/,97,98,Account12,Account17,18,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,99,100,Account03,Account04,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,99,101,Account03,Account05,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,99,102,Account03,Account06,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,99,103,Account03,Account07,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,99,104,Account03,Account08,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,99,105,Account03,Account09,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,99,106,Account03,Account10,70,Fast (1-5min)
https://www.facebook.com/coord_url_012/,99,107,Account03,Account11,80,Fast (1-5min)
https://www.facebook.com/coord_url_012/,99,108,Account03,Account12,90,Fast (1-5min)
https://www.facebook.com/coord_url_012/,99,109,Account03,Account13,100,Fast (1-5min)
https://www.facebook.com/coord_url_012/,99,110,Account03,Account14,110,Fast (1-5min)
https://www.facebook.com/coord_url_012/,99,111,Account03,Account15,120,Fast (1-5min)
https://www.facebook.com/coord_url_012/,99,112,Account03,Account16,130,Fast (1-5min)
https://www.facebook.com/coord_url_012/,99,113,Account03,Account17,140,Fast (1-5min)
https://www.facebook.com/coord_url_012/,99,114,Account03,Account18,150,Fast (1-5min)
https://www.facebook.com/coord_url_012/,99,115,Account03,Account19,160,Fast (1-5min)
https://www.facebook.com/coord_url_012/,99,116,Account03,Account20,170,Fast (1-5min)
https://www.facebook.com/coord_url_012/,100,101,Account04,Account05,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,100,102,Account04,Account06,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,100,103,Account04,Account07,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,100,104,Account04,Account08,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,100,105,Account04,Account09,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,100,106,Account04,Account10,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,100,107,Account04,Account11,70,Fast (1-5min)
https://www.facebook.com/coord_url_012/,100,108,Account04,Account12,80,Fast (1-5min)
https://www.facebook.com/coord_url_012/,100,109,Account04,Account13,90,Fast (1-5min)
https://www.facebook.com/coord_url_012/,100,110,Account04,Account14,100,Fast (1-5min)
https://www.facebook.com/coord_url_012/,100,111,Account04,Account15,110,Fast (1-5min)
https://www.facebook.com/coord_url_012/,100,112,Account04,Account16,120,Fast (1-5min)
https://www.facebook.com/coord_url_012/,100,113,Account04,Account17,130,Fast (1-5min)
https://www.facebook.com/coord_url_012/,100,114,Account04,Account18,140,Fast (1-5min)
https://www.facebook.com/coord_url_012/,100,115,Account04,Account19,150,Fast (1-5min)
https://www.facebook.com/coord_url_012/,100,116,Account04,Account20,160,Fast (1-5min)
https://www.facebook.com/coord_url_012/,101,102,Account05,Account06,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,101,103,Account05,Account07,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,101,104,Account05,Account08,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,101,105,Account05,Account09,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,101,106,Account05,Account10,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,101,107,Account05,Account11,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,101,108,Account05,Account12,70,Fast (1-5min)
https://www.facebook.com/coord_url_012/,101,109,Account05,Account13,80,Fast (1-5min)
https://www.facebook.com/coord_url_012/,101,110,Account05,Account14,90,Fast (1-5min)
https://www.facebook.com/coord_url_012/,101,111,Account05,Account15,100,Fast (1-5min)
https://www.facebook.com/coord_url_012/,101,112,Account05,Account16,110,Fast (1-5min)
https://www.facebook.com/coord_url_012/,101,113,Account05,Account17,120,Fast (1-5min)
https://www.facebook.com/coord_url_012/,101,114,Account05,Account18,130,Fast (1-5min)
https://www.facebook.com/coord_url_012/,101,115,Account05,Account19,140,Fast (1-5min)
https://www.facebook.com/coord_url_012/,101,116,Account05,Account20,150,Fast (1-5min)
https://www.facebook.com/coord_url_012/,102,103,Account06,Account07,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,102,104,Account06,Account08,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,102,105,Account06,Account09,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,102,106,Account06,Account10,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,102,107,Account06,Account11,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,102,108,Account06,Account12,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,102,109,Account06,Account13,70,Fast (1-5min)
https://www.facebook.com/coord_url_012/,102,110,Account06,Account14,80,Fast (1-5min)
https://www.facebook.com/coord_url_012/,102,111,Account06,Account15,90,Fast (1-5min)
https://www.facebook.com/coord_url_012/,102,112,Account06,Account16,100,Fast (1-5min)
https://www.facebook.com/coord_url_012/,102,113,Account06,Account17,110,Fast (1-5min)
https://www.facebook.com/coord_url_012/,102,114,Account06,Account18,120,Fast (1-5min)
https://www.facebook.com/coord_url_012/,102,115,Account06,Account19,130,Fast (1-5min)
https://www.facebook.com/coord_url_012/,102,116,Account06,Account20,140,Fast (1-5min)
https://www.facebook.com/coord_url_012/,103,104,Account07,Account08,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,103,105,Account07,Account09,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,103,106,Account07,Account10,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,103,107,Account07,Account11,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,103,108,Account07,Account12,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,103,109,Account07,Account13,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,103,110,Account07,Account14,70,Fast (1-5min)
https://www.facebook.com/coord_url_012/,103,111,Account07,Account15,80,Fast (1-5min)
https://www.facebook.com/coord_url_012/,103,112,Account07,Account16,90,Fast (1-5min)
https://www.facebook.com/coord_url_012/,103,113,Account07,Account17,100,Fast (1-5min)
https://www.facebook.com/coord_url_012/,103,114,Account07,Account18,110,Fast (1-5min)
https://www.facebook.com/coord_url_012/,103,115,Account07,Account19,120,Fast (1-5min)
https://www.facebook.com/coord_url_012/,103,116,Account07,Account20,130,Fast (1-5min)
https://www.facebook.com/coord_url_012/,104,105,Account08,Account09,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,104,106,Account08,Account10,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,104,107,Account08,Account11,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,104,108,Account08,Account12,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,104,109,Account08,Account13,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,104,110,Account08,Account14,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,104,111,Account08,Account15,70,Fast (1-5min)
https://www.facebook.com/coord_url_012/,104,112,Account08,Account16,80,Fast (1-5min)
https://www.facebook.com/coord_url_012/,104,113,Account08,Account17,90,Fast (1-5min)
https://www.facebook.com/coord_url_012/,104,114,Account08,Account18,100,Fast (1-5min)
https://www.facebook.com/coord_url_012/,104,115,Account08,Account19,110,Fast (1-5min)
https://www.facebook.com/coord_url_012/,104,116,Account08,Account20,120,Fast (1-5min)
https://www.facebook.com/coord_url_012/,105,106,Account09,Account10,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,105,107,Account09,Account11,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,105,108,Account09,Account12,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,105,109,Account09,Account13,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,105,110,Account09,Account14,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,105,111,Account09,Account15,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,105,112,Account09,Account16,70,Fast (1-5min)
https://www.facebook.com/coord_url_012/,105,113,Account09,Account17,80,Fast (1-5min)
https://www.facebook.com/coord_url_012/,105,114,Account09,Account18,90,Fast (1-5min)
https://www.facebook.com/coord_url_012/,105,115,Account09,Account19,100,Fast (1-5min)
https://www.facebook.com/coord_url_012/,105,116,Account09,Account20,110,Fast (1-5min)
https://www.facebook.com/coord_url_012/,106,107,Account10,Account11,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,106,108,Account10,Account12,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,106,109,Account10,Account13,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,106,110,Account10,Account14,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,106,111,Account10,Account15,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,106,112,Account10,Account16,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,106,113,Account10,Account17,70,Fast (1-5min)
https://www.facebook.com/coord_url_012/,106,114,Account10,Account18,80,Fast (1-5min)
https://www.facebook.com/coord_url_012/,106,115,Account10,Account19,90,Fast (1-5min)
https://www.facebook.com/coord_url_012/,106,116,Account10,Account20,100,Fast (1-5min)
https://www.facebook.com/coord_url_012/,107,108,Account11,Account12,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,107,109,Account11,Account13,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,107,110,Account11,Account14,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,107,111,Account11,Account15,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,107,112,Account11,Account16,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,107,113,Account11,Account17,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,107,114,Account11,Account18,70,Fast (1-5min)
https://www.facebook.com/coord_url_012/,107,115,Account11,Account19,80,Fast (1-5min)
https://www.facebook.com/coord_url_012/,107,116,Account11,Account20,90,Fast (1-5min)
https://www.facebook.com/coord_url_012/,108,109,Account12,Account13,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,108,110,Account12,Account14,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,108,111,Account12,Account15,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,108,112,Account12,Account16,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,108,113,Account12,Account17,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,108,114,Account12,Account18,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,108,115,Account12,Account19,70,Fast (1-5min)
https://www.facebook.com/coord_url_012/,108,116,Account12,Account20,80,Fast (1-5min)
https://www.facebook.com/coord_url_012/,109,110,Account13,Account14,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,109,111,Account13,Account15,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,109,112,Account13,Account16,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,109,113,Account13,Account17,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,109,114,Account13,Account18,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,109,115,Account13,Account19,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,109,116,Account13,Account20,70,Fast (1-5min)
https://www.facebook.com/coord_url_012/,110,111,Account14,Account15,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,110,112,Account14,Account16,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,110,113,Account14,Account17,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,110,114,Account14,Account18,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,110,115,Account14,Account19,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,110,116,Account14,Account20,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,111,112,Account15,Account16,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,111,113,Account15,Account17,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,111,114,Account15,Account18,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,111,115,Account15,Account19,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,111,116,Account15,Account20,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,112,113,Account16,Account17,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,112,114,Account16,Account18,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,112,115,Account16,Account19,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,112,116,Account16,Account20,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,113,114,Account17,Account18,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,113,115,Account17,Account19,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,113,116,Account17,Account20,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,114,115,Account18,Account19,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,114,116,Account18,Account20,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_012/,115,116,Account19,Account20,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_013/,117,118,Account08,Account09,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_013/,117,119,Account08,Account10,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_013/,117,120,Account08,Account11,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_013/,117,121,Account08,Account12,64,Fast (1-5min)
https://www.facebook.com/coord_url_013/,117,122,Account08,Account13,80,Fast (1-5min)
https://www.facebook.com/coord_url_013/,118,119,Account09,Account10,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_013/,118,120,Account09,Account11,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_013/,118,121,Account09,Account12,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_013/,118,122,Account09,Account13,64,Fast (1-5min)
https://www.facebook.com/coord_url_013/,119,120,Account10,Account11,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_013/,119,121,Account10,Account12,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_013/,119,122,Account10,Account13,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_013/,120,121,Account11,Account12,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_013/,120,122,Account11,Account13,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_013/,121,122,Account12,Account13,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,123,124,Account14,Account15,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,123,125,Account14,Account16,28,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,123,126,Account14,Account17,42,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,123,127,Account14,Account18,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,123,128,Account14,Account19,70,Fast (1-5min)
https://www.facebook.com/coord_url_014/,123,129,Account14,Account20,84,Fast (1-5min)
https://www.facebook.com/coord_url_014/,123,130,Account14,Account01,98,Fast (1-5min)
https://www.facebook.com/coord_url_014/,124,125,Account15,Account16,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,124,126,Account15,Account17,28,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,124,127,Account15,Account18,42,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,124,128,Account15,Account19,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,124,129,Account15,Account20,70,Fast (1-5min)
https://www.facebook.com/coord_url_014/,124,130,Account15,Account01,84,Fast (1-5min)
https://www.facebook.com/coord_url_014/,125,126,Account16,Account17,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,125,127,Account16,Account18,28,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,125,128,Account16,Account19,42,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,125,129,Account16,Account20,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,125,130,Account16,Account01,70,Fast (1-5min)
https://www.facebook.com/coord_url_014/,126,127,Account17,Account18,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,126,128,Account17,Account19,28,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,126,129,Account17,Account20,42,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,126,130,Account17,Account01,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,127,128,Account18,Account19,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,127,129,Account18,Account20,28,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,127,130,Account18,Account01,42,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,128,129,Account19,Account20,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,128,130,Account19,Account01,28,Very Fast (0-60s)
https://www.facebook.com/coord_url_014/,129,130,Account20,Account01,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,131,132,Account01,Account02,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,131,133,Account01,Account03,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,131,134,Account01,Account04,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,131,135,Account01,Account05,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,131,136,Account01,Account06,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,131,137,Account01,Account07,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,131,138,Account01,Account08,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,131,139,Account01,Account09,64,Fast (1-5min)
https://www.facebook.com/coord_url_015/,131,140,Account01,Account10,72,Fast (1-5min)
https://www.facebook.com/coord_url_015/,131,141,Account01,Account11,80,Fast (1-5min)
https://www.facebook.com/coord_url_015/,131,142,Account01,Account12,88,Fast (1-5min)
https://www.facebook.com/coord_url_015/,131,143,Account01,Account13,96,Fast (1-5min)
https://www.facebook.com/coord_url_015/,131,144,Account01,Account14,104,Fast (1-5min)
https://www.facebook.com/coord_url_015/,131,145,Account01,Account15,112,Fast (1-5min)
https://www.facebook.com/coord_url_015/,131,146,Account01,Account16,120,Fast (1-5min)
https://www.facebook.com/coord_url_015/,131,147,Account01,Account17,128,Fast (1-5min)
https://www.facebook.com/coord_url_015/,131,148,Account01,Account18,136,Fast (1-5min)
https://www.facebook.com/coord_url_015/,131,149,Account01,Account19,144,Fast (1-5min)
https://www.facebook.com/coord_url_015/,131,150,Account01,Account20,152,Fast (1-5min)
https://www.facebook.com/coord_url_015/,132,133,Account02,Account03,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,132,134,Account02,Account04,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,132,135,Account02,Account05,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,132,136,Account02,Account06,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,132,137,Account02,Account07,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,132,138,Account02,Account08,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,132,139,Account02,Account09,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,132,140,Account02,Account10,64,Fast (1-5min)
https://www.facebook.com/coord_url_015/,132,141,Account02,Account11,72,Fast (1-5min)
https://www.facebook.com/coord_url_015/,132,142,Account02,Account12,80,Fast (1-5min)
https://www.facebook.com/coord_url_015/,132,143,Account02,Account13,88,Fast (1-5min)
https://www.facebook.com/coord_url_015/,132,144,Account02,Account14,96,Fast (1-5min)
https://www.facebook.com/coord_url_015/,132,145,Account02,Account15,104,Fast (1-5min)
https://www.facebook.com/coord_url_015/,132,146,Account02,Account16,112,Fast (1-5min)
https://www.facebook.com/coord_url_015/,132,147,Account02,Account17,120,Fast (1-5min)
https://www.facebook.com/coord_url_015/,132,148,Account02,Account18,128,Fast (1-5min)
https://www.facebook.com/coord_url_015/,132,149,Account02,Account19,136,Fast (1-5min)
https://www.facebook.com/coord_url_015/,132,150,Account02,Account20,144,Fast (1-5min)
https://www.facebook.com/coord_url_015/,133,134,Account03,Account04,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,133,135,Account03,Account05,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,133,136,Account03,Account06,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,133,137,Account03,Account07,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,133,138,Account03,Account08,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,133,139,Account03,Account09,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,133,140,Account03,Account10,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,133,141,Account03,Account11,64,Fast (1-5min)
