object_id,content_id,content_id_y,account_id,account_id_y,time_delta
facebook.com,49,125,Account18,Account16,2332
facebook.com,49,126,Account18,Account17,2346
facebook.com,49,128,Account18,Account19,2374
facebook.com,49,129,Account18,Account20,2388
facebook.com,49,130,Account18,Account01,2402
facebook.com,49,131,Account18,Account01,2604
facebook.com,49,132,Account18,Account02,2612
facebook.com,49,133,Account18,Account03,2620
facebook.com,49,134,Account18,Account04,2628
facebook.com,49,135,Account18,Account05,2636
facebook.com,49,136,Account18,Account06,2644
facebook.com,49,137,Account18,Account07,2652
facebook.com,49,138,Account18,Account08,2660
facebook.com,49,139,Account18,Account09,2668
facebook.com,49,140,Account18,Account10,2676
facebook.com,49,141,Account18,Account11,2684
facebook.com,49,142,Account18,Account12,2692
facebook.com,49,143,Account18,Account13,2700
facebook.com,49,144,Account18,Account14,2708
facebook.com,49,145,Account18,Account15,2716
facebook.com,49,146,Account18,Account16,2724
facebook.com,49,147,Account18,Account17,2732
facebook.com,49,149,Account18,Account19,2748
facebook.com,49,150,Account18,Account20,2756
facebook.com,49,151,Account18,Account02,2904
facebook.com,49,152,Account18,Account04,2919
facebook.com,49,153,Account18,Account06,2934
facebook.com,49,154,Account18,Account08,2949
facebook.com,49,155,Account18,Account10,2964
facebook.com,49,156,Account18,Account12,2979
facebook.com,49,157,Account18,Account14,2994
facebook.com,49,158,Account18,Account16,3009
facebook.com,49,160,Account18,Account20,3039
facebook.com,49,161,Account18,Account01,3204
facebook.com,49,162,Account18,Account03,3216
facebook.com,49,163,Account18,Account05,3228
facebook.com,49,164,Account18,Account07,3240
facebook.com,49,165,Account18,Account09,3252
facebook.com,49,166,Account18,Account11,3264
facebook.com,49,167,Account18,Account13,3276
facebook.com,49,168,Account18,Account15,3288
facebook.com,49,169,Account18,Account17,3300
facebook.com,49,170,Account18,Account19,3312
facebook.com,49,171,Account18,Account05,3504
facebook.com,49,172,Account18,Account06,3514
facebook.com,49,173,Account18,Account07,3524
facebook.com,49,174,Account18,Account08,3534
facebook.com,49,175,Account18,Account09,3544
facebook.com,49,176,Account18,Account10,3554
facebook.com,49,177,Account18,Account11,3564
facebook.com,49,178,Account18,Account12,3574
facebook.com,50,51,Account20,Account01,192
facebook.com,50,52,Account20,Account02,200
facebook.com,50,53,Account20,Account03,208
facebook.com,50,54,Account20,Account04,216
facebook.com,50,55,Account20,Account05,224
facebook.com,50,56,Account20,Account06,232
facebook.com,50,57,Account20,Account07,240
facebook.com,50,58,Account20,Account08,248
facebook.com,50,59,Account20,Account09,256
facebook.com,50,60,Account20,Account10,264
facebook.com,50,61,Account20,Account11,272
facebook.com,50,62,Account20,Account12,280
facebook.com,50,63,Account20,Account11,492
facebook.com,50,64,Account20,Account12,506
facebook.com,50,65,Account20,Account13,520
facebook.com,50,66,Account20,Account14,534
facebook.com,50,67,Account20,Account15,548
facebook.com,50,68,Account20,Account16,562
facebook.com,50,69,Account20,Account17,576
facebook.com,50,70,Account20,Account18,590
facebook.com,50,71,Account20,Account19,604
facebook.com,50,73,Account20,Account01,792
facebook.com,50,74,Account20,Account05,807
facebook.com,50,75,Account20,Account09,822
facebook.com,50,76,Account20,Account13,837
facebook.com,50,77,Account20,Account17,852
facebook.com,50,78,Account20,Account02,867
facebook.com,50,79,Account20,Account06,882
facebook.com,50,80,Account20,Account10,897
facebook.com,50,81,Account20,Account03,1092
facebook.com,50,82,Account20,Account07,1104
facebook.com,50,83,Account20,Account11,1116
facebook.com,50,84,Account20,Account15,1128
facebook.com,50,85,Account20,Account19,1140
facebook.com,50,86,Account20,Account04,1152
facebook.com,50,87,Account20,Account08,1164
facebook.com,50,88,Account20,Account12,1176
facebook.com,50,89,Account20,Account16,1188
facebook.com,50,91,Account20,Account01,1392
facebook.com,50,92,Account20,Account06,1410
facebook.com,50,93,Account20,Account11,1428
facebook.com,50,94,Account20,Account16,1446
facebook.com,50,95,Account20,Account02,1464
facebook.com,50,96,Account20,Account07,1482
facebook.com,50,97,Account20,Account12,1500
facebook.com,50,98,Account20,Account17,1518
facebook.com,50,99,Account20,Account03,1692
facebook.com,50,100,Account20,Account04,1702
facebook.com,50,101,Account20,Account05,1712
facebook.com,50,102,Account20,Account06,1722
facebook.com,50,103,Account20,Account07,1732
facebook.com,50,104,Account20,Account08,1742
facebook.com,50,105,Account20,Account09,1752
facebook.com,50,106,Account20,Account10,1762
facebook.com,50,107,Account20,Account11,1772
facebook.com,50,108,Account20,Account12,1782
facebook.com,50,109,Account20,Account13,1792
facebook.com,50,110,Account20,Account14,1802
facebook.com,50,111,Account20,Account15,1812
facebook.com,50,112,Account20,Account16,1822
facebook.com,50,113,Account20,Account17,1832
facebook.com,50,114,Account20,Account18,1842
facebook.com,50,115,Account20,Account19,1852
facebook.com,50,117,Account20,Account08,1992
facebook.com,50,118,Account20,Account09,2008
facebook.com,50,119,Account20,Account10,2024
facebook.com,50,120,Account20,Account11,2040
facebook.com,50,121,Account20,Account12,2056
facebook.com,50,122,Account20,Account13,2072
facebook.com,50,123,Account20,Account14,2292
facebook.com,50,124,Account20,Account15,2306
facebook.com,50,125,Account20,Account16,2320
facebook.com,50,126,Account20,Account17,2334
facebook.com,50,127,Account20,Account18,2348
facebook.com,50,128,Account20,Account19,2362
facebook.com,50,130,Account20,Account01,2390
facebook.com,50,131,Account20,Account01,2592
facebook.com,50,132,Account20,Account02,2600
facebook.com,50,133,Account20,Account03,2608
facebook.com,50,134,Account20,Account04,2616
facebook.com,50,135,Account20,Account05,2624
facebook.com,50,136,Account20,Account06,2632
facebook.com,50,137,Account20,Account07,2640
facebook.com,50,138,Account20,Account08,2648
facebook.com,50,139,Account20,Account09,2656
facebook.com,50,140,Account20,Account10,2664
facebook.com,50,141,Account20,Account11,2672
facebook.com,50,142,Account20,Account12,2680
facebook.com,50,143,Account20,Account13,2688
facebook.com,50,144,Account20,Account14,2696
facebook.com,50,145,Account20,Account15,2704
facebook.com,50,146,Account20,Account16,2712
facebook.com,50,147,Account20,Account17,2720
facebook.com,50,148,Account20,Account18,2728
facebook.com,50,149,Account20,Account19,2736
facebook.com,50,151,Account20,Account02,2892
facebook.com,50,152,Account20,Account04,2907
facebook.com,50,153,Account20,Account06,2922
facebook.com,50,154,Account20,Account08,2937
facebook.com,50,155,Account20,Account10,2952
facebook.com,50,156,Account20,Account12,2967
facebook.com,50,157,Account20,Account14,2982
facebook.com,50,158,Account20,Account16,2997
facebook.com,50,159,Account20,Account18,3012
facebook.com,50,161,Account20,Account01,3192
facebook.com,50,162,Account20,Account03,3204
facebook.com,50,163,Account20,Account05,3216
facebook.com,50,164,Account20,Account07,3228
facebook.com,50,165,Account20,Account09,3240
facebook.com,50,166,Account20,Account11,3252
facebook.com,50,167,Account20,Account13,3264
facebook.com,50,168,Account20,Account15,3276
facebook.com,50,169,Account20,Account17,3288
facebook.com,50,170,Account20,Account19,3300
facebook.com,50,171,Account20,Account05,3492
facebook.com,50,172,Account20,Account06,3502
facebook.com,50,173,Account20,Account07,3512
facebook.com,50,174,Account20,Account08,3522
facebook.com,50,175,Account20,Account09,3532
facebook.com,50,176,Account20,Account10,3542
facebook.com,50,177,Account20,Account11,3552
facebook.com,50,178,Account20,Account12,3562
facebook.com,51,52,Account01,Account02,8
facebook.com,51,53,Account01,Account03,16
facebook.com,51,54,Account01,Account04,24
facebook.com,51,55,Account01,Account05,32
facebook.com,51,56,Account01,Account06,40
facebook.com,51,57,Account01,Account07,48
facebook.com,51,58,Account01,Account08,56
facebook.com,51,59,Account01,Account09,64
facebook.com,51,60,Account01,Account10,72
facebook.com,51,61,Account01,Account11,80
facebook.com,51,62,Account01,Account12,88
facebook.com,51,63,Account01,Account11,300
facebook.com,51,64,Account01,Account12,314
facebook.com,51,65,Account01,Account13,328
facebook.com,51,66,Account01,Account14,342
facebook.com,51,67,Account01,Account15,356
facebook.com,51,68,Account01,Account16,370
facebook.com,51,69,Account01,Account17,384
facebook.com,51,70,Account01,Account18,398
facebook.com,51,71,Account01,Account19,412
facebook.com,51,72,Account01,Account20,426
facebook.com,51,74,Account01,Account05,615
facebook.com,51,75,Account01,Account09,630
facebook.com,51,76,Account01,Account13,645
facebook.com,51,77,Account01,Account17,660
facebook.com,51,78,Account01,Account02,675
facebook.com,51,79,Account01,Account06,690
facebook.com,51,80,Account01,Account10,705
facebook.com,51,81,Account01,Account03,900
facebook.com,51,82,Account01,Account07,912
facebook.com,51,83,Account01,Account11,924
facebook.com,51,84,Account01,Account15,936
facebook.com,51,85,Account01,Account19,948
facebook.com,51,86,Account01,Account04,960
facebook.com,51,87,Account01,Account08,972
facebook.com,51,88,Account01,Account12,984
facebook.com,51,89,Account01,Account16,996
facebook.com,51,90,Account01,Account20,1008
facebook.com,51,92,Account01,Account06,1218
facebook.com,51,93,Account01,Account11,1236
facebook.com,51,94,Account01,Account16,1254
facebook.com,51,95,Account01,Account02,1272
facebook.com,51,96,Account01,Account07,1290
facebook.com,51,97,Account01,Account12,1308
facebook.com,51,98,Account01,Account17,1326
facebook.com,51,99,Account01,Account03,1500
facebook.com,51,100,Account01,Account04,1510
facebook.com,51,101,Account01,Account05,1520
facebook.com,51,102,Account01,Account06,1530
facebook.com,51,103,Account01,Account07,1540
facebook.com,51,104,Account01,Account08,1550
facebook.com,51,105,Account01,Account09,1560
facebook.com,51,106,Account01,Account10,1570
facebook.com,51,107,Account01,Account11,1580
facebook.com,51,108,Account01,Account12,1590
facebook.com,51,109,Account01,Account13,1600
facebook.com,51,110,Account01,Account14,1610
facebook.com,51,111,Account01,Account15,1620
facebook.com,51,112,Account01,Account16,1630
facebook.com,51,113,Account01,Account17,1640
facebook.com,51,114,Account01,Account18,1650
facebook.com,51,115,Account01,Account19,1660
facebook.com,51,116,Account01,Account20,1670
facebook.com,51,117,Account01,Account08,1800
facebook.com,51,118,Account01,Account09,1816
facebook.com,51,119,Account01,Account10,1832
facebook.com,51,120,Account01,Account11,1848
facebook.com,51,121,Account01,Account12,1864
facebook.com,51,122,Account01,Account13,1880
facebook.com,51,123,Account01,Account14,2100
facebook.com,51,124,Account01,Account15,2114
facebook.com,51,125,Account01,Account16,2128
facebook.com,51,126,Account01,Account17,2142
facebook.com,51,127,Account01,Account18,2156
facebook.com,51,128,Account01,Account19,2170
facebook.com,51,129,Account01,Account20,2184
facebook.com,51,132,Account01,Account02,2408
facebook.com,51,133,Account01,Account03,2416
facebook.com,51,134,Account01,Account04,2424
facebook.com,51,135,Account01,Account05,2432
facebook.com,51,136,Account01,Account06,2440
facebook.com,51,137,Account01,Account07,2448
facebook.com,51,138,Account01,Account08,2456
facebook.com,51,139,Account01,Account09,2464
facebook.com,51,140,Account01,Account10,2472
facebook.com,51,141,Account01,Account11,2480
facebook.com,51,142,Account01,Account12,2488
facebook.com,51,143,Account01,Account13,2496
facebook.com,51,144,Account01,Account14,2504
facebook.com,51,145,Account01,Account15,2512
facebook.com,51,146,Account01,Account16,2520
facebook.com,51,147,Account01,Account17,2528
facebook.com,51,148,Account01,Account18,2536
facebook.com,51,149,Account01,Account19,2544
facebook.com,51,150,Account01,Account20,2552
facebook.com,51,151,Account01,Account02,2700
facebook.com,51,152,Account01,Account04,2715
facebook.com,51,153,Account01,Account06,2730
facebook.com,51,154,Account01,Account08,2745
facebook.com,51,155,Account01,Account10,2760
facebook.com,51,156,Account01,Account12,2775
facebook.com,51,157,Account01,Account14,2790
facebook.com,51,158,Account01,Account16,2805
facebook.com,51,159,Account01,Account18,2820
facebook.com,51,160,Account01,Account20,2835
facebook.com,51,162,Account01,Account03,3012
facebook.com,51,163,Account01,Account05,3024
facebook.com,51,164,Account01,Account07,3036
facebook.com,51,165,Account01,Account09,3048
facebook.com,51,166,Account01,Account11,3060
facebook.com,51,167,Account01,Account13,3072
facebook.com,51,168,Account01,Account15,3084
facebook.com,51,169,Account01,Account17,3096
facebook.com,51,170,Account01,Account19,3108
facebook.com,51,171,Account01,Account05,3300
facebook.com,51,172,Account01,Account06,3310
facebook.com,51,173,Account01,Account07,3320
facebook.com,51,174,Account01,Account08,3330
facebook.com,51,175,Account01,Account09,3340
facebook.com,51,176,Account01,Account10,3350
facebook.com,51,177,Account01,Account11,3360
facebook.com,51,178,Account01,Account12,3370
facebook.com,51,179,Account01,Account13,3600
facebook.com,52,53,Account02,Account03,8
facebook.com,52,54,Account02,Account04,16
facebook.com,52,55,Account02,Account05,24
facebook.com,52,56,Account02,Account06,32
facebook.com,52,57,Account02,Account07,40
facebook.com,52,58,Account02,Account08,48
facebook.com,52,59,Account02,Account09,56
facebook.com,52,60,Account02,Account10,64
facebook.com,52,61,Account02,Account11,72
facebook.com,52,62,Account02,Account12,80
facebook.com,52,63,Account02,Account11,292
facebook.com,52,64,Account02,Account12,306
facebook.com,52,65,Account02,Account13,320
facebook.com,52,66,Account02,Account14,334
facebook.com,52,67,Account02,Account15,348
facebook.com,52,68,Account02,Account16,362
facebook.com,52,69,Account02,Account17,376
facebook.com,52,70,Account02,Account18,390
facebook.com,52,71,Account02,Account19,404
facebook.com,52,72,Account02,Account20,418
facebook.com,52,73,Account02,Account01,592
facebook.com,52,74,Account02,Account05,607
facebook.com,52,75,Account02,Account09,622
facebook.com,52,76,Account02,Account13,637
facebook.com,52,77,Account02,Account17,652
facebook.com,52,79,Account02,Account06,682
facebook.com,52,80,Account02,Account10,697
facebook.com,52,81,Account02,Account03,892
facebook.com,52,82,Account02,Account07,904
facebook.com,52,83,Account02,Account11,916
facebook.com,52,84,Account02,Account15,928
facebook.com,52,85,Account02,Account19,940
facebook.com,52,86,Account02,Account04,952
facebook.com,52,87,Account02,Account08,964
facebook.com,52,88,Account02,Account12,976
facebook.com,52,89,Account02,Account16,988
facebook.com,52,90,Account02,Account20,1000
facebook.com,52,91,Account02,Account01,1192
facebook.com,52,92,Account02,Account06,1210
facebook.com,52,93,Account02,Account11,1228
facebook.com,52,94,Account02,Account16,1246
facebook.com,52,96,Account02,Account07,1282
facebook.com,52,97,Account02,Account12,1300
facebook.com,52,98,Account02,Account17,1318
facebook.com,52,99,Account02,Account03,1492
facebook.com,52,100,Account02,Account04,1502
facebook.com,52,101,Account02,Account05,1512
facebook.com,52,102,Account02,Account06,1522
facebook.com,52,103,Account02,Account07,1532
facebook.com,52,104,Account02,Account08,1542
facebook.com,52,105,Account02,Account09,1552
facebook.com,52,106,Account02,Account10,1562
facebook.com,52,107,Account02,Account11,1572
facebook.com,52,108,Account02,Account12,1582
facebook.com,52,109,Account02,Account13,1592
facebook.com,52,110,Account02,Account14,1602
facebook.com,52,111,Account02,Account15,1612
facebook.com,52,112,Account02,Account16,1622
facebook.com,52,113,Account02,Account17,1632
facebook.com,52,114,Account02,Account18,1642
facebook.com,52,115,Account02,Account19,1652
facebook.com,52,116,Account02,Account20,1662
facebook.com,52,117,Account02,Account08,1792
facebook.com,52,118,Account02,Account09,1808
facebook.com,52,119,Account02,Account10,1824
facebook.com,52,120,Account02,Account11,1840
facebook.com,52,121,Account02,Account12,1856
facebook.com,52,122,Account02,Account13,1872
facebook.com,52,123,Account02,Account14,2092
facebook.com,52,124,Account02,Account15,2106
facebook.com,52,125,Account02,Account16,2120
facebook.com,52,126,Account02,Account17,2134
facebook.com,52,127,Account02,Account18,2148
facebook.com,52,128,Account02,Account19,2162
facebook.com,52,129,Account02,Account20,2176
facebook.com,52,130,Account02,Account01,2190
facebook.com,52,131,Account02,Account01,2392
facebook.com,52,133,Account02,Account03,2408
facebook.com,52,134,Account02,Account04,2416
facebook.com,52,135,Account02,Account05,2424
facebook.com,52,136,Account02,Account06,2432
facebook.com,52,137,Account02,Account07,2440
facebook.com,52,138,Account02,Account08,2448
facebook.com,52,139,Account02,Account09,2456
facebook.com,52,140,Account02,Account10,2464
facebook.com,52,141,Account02,Account11,2472
facebook.com,52,142,Account02,Account12,2480
facebook.com,52,143,Account02,Account13,2488
facebook.com,52,144,Account02,Account14,2496
facebook.com,52,145,Account02,Account15,2504
facebook.com,52,146,Account02,Account16,2512
facebook.com,52,147,Account02,Account17,2520
facebook.com,52,148,Account02,Account18,2528
facebook.com,52,149,Account02,Account19,2536
facebook.com,52,150,Account02,Account20,2544
facebook.com,52,152,Account02,Account04,2707
facebook.com,52,153,Account02,Account06,2722
facebook.com,52,154,Account02,Account08,2737
facebook.com,52,155,Account02,Account10,2752
facebook.com,52,156,Account02,Account12,2767
facebook.com,52,157,Account02,Account14,2782
facebook.com,52,158,Account02,Account16,2797
facebook.com,52,159,Account02,Account18,2812
facebook.com,52,160,Account02,Account20,2827
facebook.com,52,161,Account02,Account01,2992
facebook.com,52,162,Account02,Account03,3004
facebook.com,52,163,Account02,Account05,3016
facebook.com,52,164,Account02,Account07,3028
facebook.com,52,165,Account02,Account09,3040
facebook.com,52,166,Account02,Account11,3052
facebook.com,52,167,Account02,Account13,3064
facebook.com,52,168,Account02,Account15,3076
facebook.com,52,169,Account02,Account17,3088
facebook.com,52,170,Account02,Account19,3100
facebook.com,52,171,Account02,Account05,3292
facebook.com,52,172,Account02,Account06,3302
facebook.com,52,173,Account02,Account07,3312
facebook.com,52,174,Account02,Account08,3322
facebook.com,52,175,Account02,Account09,3332
facebook.com,52,176,Account02,Account10,3342
facebook.com,52,177,Account02,Account11,3352
facebook.com,52,178,Account02,Account12,3362
facebook.com,52,179,Account02,Account13,3592
facebook.com,53,54,Account03,Account04,8
facebook.com,53,55,Account03,Account05,16
facebook.com,53,56,Account03,Account06,24
facebook.com,53,57,Account03,Account07,32
facebook.com,53,58,Account03,Account08,40
facebook.com,53,59,Account03,Account09,48
facebook.com,53,60,Account03,Account10,56
facebook.com,53,61,Account03,Account11,64
facebook.com,53,62,Account03,Account12,72
facebook.com,53,63,Account03,Account11,284
facebook.com,53,64,Account03,Account12,298
facebook.com,53,65,Account03,Account13,312
facebook.com,53,66,Account03,Account14,326
facebook.com,53,67,Account03,Account15,340
facebook.com,53,68,Account03,Account16,354
facebook.com,53,69,Account03,Account17,368
facebook.com,53,70,Account03,Account18,382
facebook.com,53,71,Account03,Account19,396
facebook.com,53,72,Account03,Account20,410
facebook.com,53,73,Account03,Account01,584
facebook.com,53,74,Account03,Account05,599
facebook.com,53,75,Account03,Account09,614
facebook.com,53,76,Account03,Account13,629
facebook.com,53,77,Account03,Account17,644
facebook.com,53,78,Account03,Account02,659
facebook.com,53,79,Account03,Account06,674
facebook.com,53,80,Account03,Account10,689
facebook.com,53,82,Account03,Account07,896
facebook.com,53,83,Account03,Account11,908
facebook.com,53,84,Account03,Account15,920
facebook.com,53,85,Account03,Account19,932
facebook.com,53,86,Account03,Account04,944
facebook.com,53,87,Account03,Account08,956
facebook.com,53,88,Account03,Account12,968
facebook.com,53,89,Account03,Account16,980
facebook.com,53,90,Account03,Account20,992
facebook.com,53,91,Account03,Account01,1184
facebook.com,53,92,Account03,Account06,1202
facebook.com,53,93,Account03,Account11,1220
facebook.com,53,94,Account03,Account16,1238
facebook.com,53,95,Account03,Account02,1256
facebook.com,53,96,Account03,Account07,1274
facebook.com,53,97,Account03,Account12,1292
facebook.com,53,98,Account03,Account17,1310
facebook.com,53,100,Account03,Account04,1494
facebook.com,53,101,Account03,Account05,1504
facebook.com,53,102,Account03,Account06,1514
facebook.com,53,103,Account03,Account07,1524
facebook.com,53,104,Account03,Account08,1534
facebook.com,53,105,Account03,Account09,1544
facebook.com,53,106,Account03,Account10,1554
facebook.com,53,107,Account03,Account11,1564
facebook.com,53,108,Account03,Account12,1574
facebook.com,53,109,Account03,Account13,1584
facebook.com,53,110,Account03,Account14,1594
facebook.com,53,111,Account03,Account15,1604
facebook.com,53,112,Account03,Account16,1614
facebook.com,53,113,Account03,Account17,1624
facebook.com,53,114,Account03,Account18,1634
facebook.com,53,115,Account03,Account19,1644
facebook.com,53,116,Account03,Account20,1654
facebook.com,53,117,Account03,Account08,1784
facebook.com,53,118,Account03,Account09,1800
facebook.com,53,119,Account03,Account10,1816
facebook.com,53,120,Account03,Account11,1832
facebook.com,53,121,Account03,Account12,1848
facebook.com,53,122,Account03,Account13,1864
facebook.com,53,123,Account03,Account14,2084
facebook.com,53,124,Account03,Account15,2098
facebook.com,53,125,Account03,Account16,2112
facebook.com,53,126,Account03,Account17,2126
facebook.com,53,127,Account03,Account18,2140
facebook.com,53,128,Account03,Account19,2154
facebook.com,53,129,Account03,Account20,2168
facebook.com,53,130,Account03,Account01,2182
facebook.com,53,131,Account03,Account01,2384
facebook.com,53,132,Account03,Account02,2392
facebook.com,53,134,Account03,Account04,2408
facebook.com,53,135,Account03,Account05,2416
facebook.com,53,136,Account03,Account06,2424
facebook.com,53,137,Account03,Account07,2432
facebook.com,53,138,Account03,Account08,2440
facebook.com,53,139,Account03,Account09,2448
facebook.com,53,140,Account03,Account10,2456
facebook.com,53,141,Account03,Account11,2464
facebook.com,53,142,Account03,Account12,2472
facebook.com,53,143,Account03,Account13,2480
facebook.com,53,144,Account03,Account14,2488
facebook.com,53,145,Account03,Account15,2496
facebook.com,53,146,Account03,Account16,2504
facebook.com,53,147,Account03,Account17,2512
facebook.com,53,148,Account03,Account18,2520
facebook.com,53,149,Account03,Account19,2528
facebook.com,53,150,Account03,Account20,2536
facebook.com,53,151,Account03,Account02,2684
facebook.com,53,152,Account03,Account04,2699
facebook.com,53,153,Account03,Account06,2714
facebook.com,53,154,Account03,Account08,2729
facebook.com,53,155,Account03,Account10,2744
facebook.com,53,156,Account03,Account12,2759
facebook.com,53,157,Account03,Account14,2774
facebook.com,53,158,Account03,Account16,2789
facebook.com,53,159,Account03,Account18,2804
facebook.com,53,160,Account03,Account20,2819
facebook.com,53,161,Account03,Account01,2984
facebook.com,53,163,Account03,Account05,3008
facebook.com,53,164,Account03,Account07,3020
facebook.com,53,165,Account03,Account09,3032
facebook.com,53,166,Account03,Account11,3044
facebook.com,53,167,Account03,Account13,3056
facebook.com,53,168,Account03,Account15,3068
facebook.com,53,169,Account03,Account17,3080
facebook.com,53,170,Account03,Account19,3092
facebook.com,53,171,Account03,Account05,3284
facebook.com,53,172,Account03,Account06,3294
facebook.com,53,173,Account03,Account07,3304
facebook.com,53,174,Account03,Account08,3314
facebook.com,53,175,Account03,Account09,3324
facebook.com,53,176,Account03,Account10,3334
facebook.com,53,177,Account03,Account11,3344
facebook.com,53,178,Account03,Account12,3354
facebook.com,53,179,Account03,Account13,3584
facebook.com,53,180,Account03,Account14,3598
facebook.com,54,55,Account04,Account05,8
facebook.com,54,56,Account04,Account06,16
facebook.com,54,57,Account04,Account07,24
facebook.com,54,58,Account04,Account08,32
facebook.com,54,59,Account04,Account09,40
facebook.com,54,60,Account04,Account10,48
facebook.com,54,61,Account04,Account11,56
facebook.com,54,62,Account04,Account12,64
facebook.com,54,63,Account04,Account11,276
facebook.com,54,64,Account04,Account12,290
facebook.com,54,65,Account04,Account13,304
facebook.com,54,66,Account04,Account14,318
facebook.com,54,67,Account04,Account15,332
facebook.com,54,68,Account04,Account16,346
facebook.com,54,69,Account04,Account17,360
facebook.com,54,70,Account04,Account18,374
facebook.com,54,71,Account04,Account19,388
facebook.com,54,72,Account04,Account20,402
facebook.com,54,73,Account04,Account01,576
facebook.com,54,74,Account04,Account05,591
facebook.com,54,75,Account04,Account09,606
facebook.com,54,76,Account04,Account13,621
facebook.com,54,77,Account04,Account17,636
facebook.com,54,78,Account04,Account02,651
facebook.com,54,79,Account04,Account06,666
facebook.com,54,80,Account04,Account10,681
facebook.com,54,81,Account04,Account03,876
facebook.com,54,82,Account04,Account07,888
facebook.com,54,83,Account04,Account11,900
facebook.com,54,84,Account04,Account15,912
facebook.com,54,85,Account04,Account19,924
facebook.com,54,87,Account04,Account08,948
facebook.com,54,88,Account04,Account12,960
facebook.com,54,89,Account04,Account16,972
facebook.com,54,90,Account04,Account20,984
facebook.com,54,91,Account04,Account01,1176
facebook.com,54,92,Account04,Account06,1194
facebook.com,54,93,Account04,Account11,1212
facebook.com,54,94,Account04,Account16,1230
facebook.com,54,95,Account04,Account02,1248
facebook.com,54,96,Account04,Account07,1266
facebook.com,54,97,Account04,Account12,1284
facebook.com,54,98,Account04,Account17,1302
facebook.com,54,99,Account04,Account03,1476
facebook.com,54,101,Account04,Account05,1496
facebook.com,54,102,Account04,Account06,1506
facebook.com,54,103,Account04,Account07,1516
facebook.com,54,104,Account04,Account08,1526
facebook.com,54,105,Account04,Account09,1536
facebook.com,54,106,Account04,Account10,1546
facebook.com,54,107,Account04,Account11,1556
facebook.com,54,108,Account04,Account12,1566
facebook.com,54,109,Account04,Account13,1576
facebook.com,54,110,Account04,Account14,1586
facebook.com,54,111,Account04,Account15,1596
facebook.com,54,112,Account04,Account16,1606
facebook.com,54,113,Account04,Account17,1616
facebook.com,54,114,Account04,Account18,1626
facebook.com,54,115,Account04,Account19,1636
facebook.com,54,116,Account04,Account20,1646
facebook.com,54,117,Account04,Account08,1776
facebook.com,54,118,Account04,Account09,1792
facebook.com,54,119,Account04,Account10,1808
facebook.com,54,120,Account04,Account11,1824
facebook.com,54,121,Account04,Account12,1840
facebook.com,54,122,Account04,Account13,1856
facebook.com,54,123,Account04,Account14,2076
facebook.com,54,124,Account04,Account15,2090
facebook.com,54,125,Account04,Account16,2104
facebook.com,54,126,Account04,Account17,2118
facebook.com,54,127,Account04,Account18,2132
facebook.com,54,128,Account04,Account19,2146
facebook.com,54,129,Account04,Account20,2160
facebook.com,54,130,Account04,Account01,2174
facebook.com,54,131,Account04,Account01,2376
facebook.com,54,132,Account04,Account02,2384
facebook.com,54,133,Account04,Account03,2392
facebook.com,54,135,Account04,Account05,2408
facebook.com,54,136,Account04,Account06,2416
facebook.com,54,137,Account04,Account07,2424
facebook.com,54,138,Account04,Account08,2432
facebook.com,54,139,Account04,Account09,2440
facebook.com,54,140,Account04,Account10,2448
facebook.com,54,141,Account04,Account11,2456
facebook.com,54,142,Account04,Account12,2464
facebook.com,54,143,Account04,Account13,2472
facebook.com,54,144,Account04,Account14,2480
facebook.com,54,145,Account04,Account15,2488
facebook.com,54,146,Account04,Account16,2496
facebook.com,54,147,Account04,Account17,2504
facebook.com,54,148,Account04,Account18,2512
facebook.com,54,149,Account04,Account19,2520
facebook.com,54,150,Account04,Account20,2528
facebook.com,54,151,Account04,Account02,2676
facebook.com,54,153,Account04,Account06,2706
facebook.com,54,154,Account04,Account08,2721
facebook.com,54,155,Account04,Account10,2736
facebook.com,54,156,Account04,Account12,2751
facebook.com,54,157,Account04,Account14,2766
facebook.com,54,158,Account04,Account16,2781
facebook.com,54,159,Account04,Account18,2796
facebook.com,54,160,Account04,Account20,2811
facebook.com,54,161,Account04,Account01,2976
facebook.com,54,162,Account04,Account03,2988
facebook.com,54,163,Account04,Account05,3000
facebook.com,54,164,Account04,Account07,3012
facebook.com,54,165,Account04,Account09,3024
facebook.com,54,166,Account04,Account11,3036
facebook.com,54,167,Account04,Account13,3048
facebook.com,54,168,Account04,Account15,3060
facebook.com,54,169,Account04,Account17,3072
facebook.com,54,170,Account04,Account19,3084
facebook.com,54,171,Account04,Account05,3276
facebook.com,54,172,Account04,Account06,3286
facebook.com,54,173,Account04,Account07,3296
facebook.com,54,174,Account04,Account08,3306
facebook.com,54,175,Account04,Account09,3316
facebook.com,54,176,Account04,Account10,3326
facebook.com,54,177,Account04,Account11,3336
facebook.com,54,178,Account04,Account12,3346
facebook.com,54,179,Account04,Account13,3576
facebook.com,54,180,Account04,Account14,3590
facebook.com,55,56,Account05,Account06,8
facebook.com,55,57,Account05,Account07,16
facebook.com,55,58,Account05,Account08,24
facebook.com,55,59,Account05,Account09,32
facebook.com,55,60,Account05,Account10,40
facebook.com,55,61,Account05,Account11,48
facebook.com,55,62,Account05,Account12,56
facebook.com,55,63,Account05,Account11,268
facebook.com,55,64,Account05,Account12,282
facebook.com,55,65,Account05,Account13,296
